time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-06T16:38:34.720Z,35.8118333,-117.632,7.84,2.65,ml,18,69,0.1081,0.19,ci,ci38465719,2019-07-06T16:42:28.722Z,"21km WNW of Searles Valley, CA",earthquake,0.4,1.37,0.065,4,automatic,ci,ci
2019-07-06T16:38:01.350Z,35.5953331,-117.3759995,3.92,3.46,ml,42,65,0.07081,0.18,ci,ci38465711,2019-07-07T16:40:34.134Z,"19km S of Trona, CA",earthquake,0.22,0.55,0.319,25,reviewed,ci,ci
2019-07-06T16:36:05.820Z,35.5705,-117.523,10.05,4.06,mlr,58,37,0.05207,0.17,ci,ci38465703,2019-07-17T01:08:41.246Z,"15km ESE of Ridgecrest, CA",earthquake,0.15,0.35,0.16,176,reviewed,ci,ci
2019-07-06T16:31:50.730Z,35.6795006,-117.5318298,4.69,3.06,ml,54,45,0.1088,0.18,ci,ci38465647,2019-07-06T18:55:55.537Z,"14km ENE of Ridgecrest, CA",earthquake,0.17,0.63,0.192,21,reviewed,ci,ci
2019-07-06T16:19:18.720Z,35.905,-117.6998333,7.92,2.5,ml,23,52,0.08534,0.15,ci,ci38465519,2019-07-06T16:23:13.429Z,"19km E of Little Lake, CA",earthquake,0.23,0.74,0.127,25,automatic,ci,ci
2019-07-06T16:15:33.000Z,35.9101667,-117.6943333,2.51,2.6,ml,17,85,0.07939,0.21,ci,ci38465479,2019-07-06T16:19:21.434Z,"19km E of Little Lake, CA",earthquake,0.38,1.09,0.118,25,automatic,ci,ci
2019-07-06T16:12:25.210Z,35.6091652,-117.4148331,3.02,3.16,ml,56,46,0.04474,0.16,ci,ci38465447,2019-07-06T18:56:13.179Z,"18km S of Trona, CA",earthquake,0.17,0.35,0.228,24,reviewed,ci,ci
2019-07-06T16:10:10.240Z,36.0786667,-117.841835,0.6,3.11,ml,40,63,0.04024,0.19,ci,ci38465439,2019-07-06T21:12:56.304Z,"10km ENE of Coso Junction, CA",earthquake,0.22,0.35,0.203,25,reviewed,ci,ci
2019-07-06T16:08:07.320Z,35.7,-117.5415,9.58,2.67,ml,19,76,0.1304,0.15,ci,ci38465423,2019-07-06T21:12:41.720Z,"14km WSW of Searles Valley, CA",earthquake,0.26,0.94,0.146,8,automatic,ci,ci
2019-07-06T16:07:25.710Z,35.6860008,-117.5456696,2.93,3.37,ml,57,60,0.1203,0.14,ci,ci38465415,2019-07-06T21:12:31.609Z,"14km ENE of Ridgecrest, CA",earthquake,0.17,0.88,0.23,19,reviewed,ci,ci
2019-07-06T16:06:06.620Z,35.8351667,-117.6731667,5.21,2.56,ml,18,63,0.07912,0.2,ci,ci38465407,2019-07-06T16:10:02.715Z,"24km N of Ridgecrest, CA",earthquake,0.45,1.48,0.138,28,automatic,ci,ci
2019-07-06T16:02:34.230Z,35.6566667,-117.4806667,9.24,2.53,ml,29,64,0.07161,0.15,ci,ci38465375,2019-07-06T22:15:26.670Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.62,0.134,25,automatic,ci,ci
2019-07-06T16:01:08.230Z,35.5923347,-117.3939972,4.07,3.32,ml,66,25,0.05589,0.18,ci,ci38465367,2019-07-06T18:57:07.813Z,"19km S of Trona, CA",earthquake,0.17,0.58,0.236,22,reviewed,ci,ci
2019-07-06T15:59:29.270Z,35.8806648,-117.7006683,2.13,3.53,ml,50,40,0.08887,0.16,ci,ci38465351,2019-07-07T16:01:07.845Z,"20km ESE of Little Lake, CA",earthquake,0.19,0.43,0.248,22,reviewed,ci,ci
2019-07-06T15:49:16.960Z,35.9003333,-117.6826667,2.59,2.84,ml,25,53,0.0746,0.18,ci,ci38465255,2019-07-06T16:00:15.760Z,"21km E of Little Lake, CA",earthquake,0.3,0.52,0.158,25,automatic,ci,ci
2019-07-06T15:45:46.020Z,36.097168,-117.8278351,1.74,3.58,mw,51,34,0.0299,0.23,ci,ci38465239,2019-07-07T15:47:29.174Z,"12km ENE of Coso Junction, CA",earthquake,0.19,0.3,,6,reviewed,ci,ci
2019-07-06T15:45:10.890Z,36.1101667,-117.8831667,7.19,3.07,ml,5,240,0.02409,0.05,ci,ci38465231,2019-07-06T16:11:44.930Z,"9km NE of Coso Junction, CA",earthquake,0.65,0.34,0.301,49,reviewed,ci,ci
2019-07-06T15:40:44.810Z,35.807,-117.6426667,4.21,2.76,ml,28,51,0.09935,0.19,ci,ci38465183,2019-07-06T18:04:28.988Z,"21km N of Ridgecrest, CA",earthquake,0.26,0.95,0.141,26,automatic,ci,ci
2019-07-06T15:37:23.360Z,35.9336667,-117.698,1.82,2.71,ml,26,48,0.07818,0.19,ci,ci38465143,2019-07-06T15:48:14.700Z,"19km E of Little Lake, CA",earthquake,0.28,0.5,0.149,26,automatic,ci,ci
2019-07-06T15:32:43.790Z,35.8803329,-117.7083359,4.05,3.19,ml,48,39,0.08509,0.16,ci,ci38465087,2019-07-06T18:58:13.850Z,"19km ESE of Little Lake, CA",earthquake,0.18,0.54,0.204,24,reviewed,ci,ci
2019-07-06T15:30:49.940Z,35.6931648,-117.5540009,8.29,3.35,ml,61,44,0.1301,0.15,ci,ci38465063,2019-07-06T18:57:57.337Z,"14km NE of Ridgecrest, CA",earthquake,0.16,0.63,0.208,19,reviewed,ci,ci
2019-07-06T15:29:53.470Z,35.8636667,-117.6981667,7.36,2.73,ml,24,56,0.07722,0.2,ci,ci38465039,2019-07-06T15:33:38.846Z,"20km ESE of Little Lake, CA",earthquake,0.34,1.24,0.184,26,automatic,ci,ci
2019-07-06T15:29:42.800Z,35.8605,-117.6946667,10.25,2.55,ml,12,100,0.07708,0.17,ci,ci38465047,2019-07-06T15:33:42.701Z,"21km ESE of Little Lake, CA",earthquake,0.5,0.79,0.103,3,automatic,ci,ci
2019-07-06T15:29:19.950Z,35.8785,-117.7181667,3.65,2.72,ml,24,53,0.07944,0.17,ci,ci38465031,2019-07-06T15:33:01.812Z,"18km ESE of Little Lake, CA",earthquake,0.24,0.79,0.194,25,automatic,ci,ci
2019-07-06T15:27:22.510Z,35.7715,-117.5895,12.49,2.61,ml,16,79,0.1473,0.19,ci,ci38465007,2019-07-06T21:11:20.549Z,"17km W of Searles Valley, CA",earthquake,0.38,1.07,0.154,25,automatic,ci,ci
2019-07-06T15:25:58.270Z,35.711,-117.5648333,0.72,2.83,ml,22,58,0.1497,0.21,ci,ci38464991,2019-07-06T21:18:35.891Z,"14km NE of Ridgecrest, CA",earthquake,0.31,0.77,0.12,24,automatic,ci,ci
2019-07-06T15:23:28.590Z,35.8458328,-117.6636658,8.15,3.15,ml,44,46,0.09027,0.24,ci,ci38464943,2019-07-06T18:58:20.857Z,"24km ESE of Little Lake, CA",earthquake,0.27,0.88,0.21,7,reviewed,ci,ci
2019-07-06T15:22:26.680Z,35.9016685,-117.7358322,2.34,3.46,ml,47,41,0.08174,0.17,ci,ci38464927,2019-07-07T15:23:51.853Z,"16km ESE of Little Lake, CA",earthquake,0.17,0.32,0.273,21,reviewed,ci,ci
2019-07-06T15:22:02.200Z,35.7125,-117.561,1.9,2.64,ml,19,72,0.1493,0.18,ci,ci38464919,2019-07-06T15:25:52.611Z,"14km NE of Ridgecrest, CA",earthquake,0.25,0.54,0.159,25,automatic,ci,ci
2019-07-06T15:21:07.830Z,36.1135,-117.8758333,6.33,2.65,ml,24,56,0.01746,0.14,ci,ci38464911,2019-07-06T15:32:10.320Z,"10km NE of Coso Junction, CA",earthquake,0.27,0.49,0.221,25,automatic,ci,ci
2019-07-06T15:19:53.400Z,35.8893333,-117.7265,3.99,2.84,ml,23,55,0.08642,0.19,ci,ci38464895,2019-07-06T15:23:43.560Z,"17km ESE of Little Lake, CA",earthquake,0.3,0.82,0.266,26,automatic,ci,ci
2019-07-06T15:12:01.460Z,35.651165,-117.5626678,3.6,3.08,ml,60,43,0.1042,0.17,ci,ci38464839,2019-07-06T21:09:54.690Z,"11km ENE of Ridgecrest, CA",earthquake,0.16,0.64,0.193,23,reviewed,ci,ci
2019-07-06T15:11:09.950Z,35.934,-117.7241667,2.33,2.77,ml,15,55,0.07743,0.18,ci,ci38464831,2019-07-06T15:14:55.537Z,"16km E of Little Lake, CA",earthquake,0.37,0.52,0.076,27,automatic,ci,ci
2019-07-06T15:10:51.400Z,35.876,-117.5936667,0.03,2.87,ml,14,67,0.196,0.33,ci,ci38464823,2019-07-06T15:14:51.032Z,"21km NW of Searles Valley, CA",earthquake,0.74,31.61,0.143,27,automatic,ci,ci
2019-07-06T15:10:27.690Z,35.8778343,-117.7174988,2.97,2.82,ml,43,39,0.07912,0.2,ci,ci38464815,2019-07-06T15:14:17.028Z,"18km ESE of Little Lake, CA",earthquake,0.22,0.49,0.113,6,automatic,ci,ci
2019-07-06T15:09:15.280Z,35.8833351,-117.7243347,3.78,3.3,ml,48,39,0.08156,0.17,ci,ci38464799,2019-07-06T18:59:33.647Z,"18km ESE of Little Lake, CA",earthquake,0.18,0.54,0.218,23,reviewed,ci,ci
2019-07-06T15:08:22.030Z,35.6623344,-117.4701691,5.27,3.04,ml,46,65,0.07595,0.27,ci,ci38464791,2019-07-06T19:00:03.457Z,"13km SSW of Searles Valley, CA",earthquake,0.24,1.14,0.243,27,reviewed,ci,ci
2019-07-06T15:07:06.010Z,35.6676674,-117.5168304,6.94,3.3,ml,60,45,0.09241,0.17,ci,ci38464775,2019-07-06T18:59:52.441Z,"15km SW of Searles Valley, CA",earthquake,0.17,0.62,0.224,18,reviewed,ci,ci
2019-07-06T15:06:08.860Z,35.8806667,-117.7208333,3.12,2.66,ml,19,56,0.08036,0.14,ci,ci38464767,2019-07-06T15:09:46.515Z,"18km ESE of Little Lake, CA",earthquake,0.23,0.87,0.143,24,automatic,ci,ci
2019-07-06T14:55:46.450Z,35.7986667,-117.628,2.55,2.79,ml,19,70,0.1384,0.13,ci,ci38464639,2019-07-06T19:13:47.409Z,"20km NNE of Ridgecrest, CA",earthquake,0.23,0.96,0.156,27,automatic,ci,ci
2019-07-06T14:55:25.690Z,35.8165,-117.6268333,2.12,2.5,ml,23,53,0.1125,0.19,ci,ci38464631,2019-07-06T15:06:25.760Z,"21km WNW of Searles Valley, CA",earthquake,0.26,0.63,0.176,25,automatic,ci,ci
2019-07-06T14:44:17.260Z,35.9496667,-117.6913333,1.61,2.52,ml,17,52,0.07406,0.15,ci,ci38464551,2019-07-06T14:48:06.487Z,"19km E of Little Lake, CA",earthquake,0.3,0.46,0.136,25,automatic,ci,ci
2019-07-06T14:40:08.910Z,35.6718333,-117.5161667,6.74,2.74,ml,28,62,0.09583,0.18,ci,ci38464519,2019-07-06T21:05:41.776Z,"15km SW of Searles Valley, CA",earthquake,0.28,0.93,0.071,25,automatic,ci,ci
2019-07-06T14:38:49.400Z,35.7626667,-117.6166667,1.11,2.53,ml,23,60,0.1289,0.21,ci,ci38464511,2019-07-06T14:50:04.720Z,"17km NNE of Ridgecrest, CA",earthquake,0.32,0.77,0.12,26,automatic,ci,ci
2019-07-06T14:35:26.240Z,36.0775,-117.5591667,18.77,2.54,ml,13,115,0.06008,0.29,ci,ci38464471,2019-07-10T23:06:43.329Z,"35km ENE of Little Lake, CA",earthquake,1.08,1.51,0.172,27,automatic,ci,ci
2019-07-06T14:35:25.640Z,36.1011667,-117.828,4.59,2.57,ml,8,101,0.02723,0.12,ci,ci37421093,2019-07-10T23:12:09.470Z,"12km ENE of Coso Junction, CA",earthquake,0.48,0.59,0.131,35,reviewed,ci,ci
2019-07-06T14:33:30.680Z,35.6344986,-117.4318314,2.85,3.12,ml,32,88,0.05391,0.2,ci,ci38464447,2019-07-06T21:05:31.838Z,"15km S of Searles Valley, CA",earthquake,0.28,0.52,0.257,23,reviewed,ci,ci
2019-07-06T14:33:18.090Z,35.7883333,-117.6045,0.19,2.72,ml,19,58,0.1319,0.32,ci,ci38464439,2019-07-06T14:37:09.515Z,"18km W of Searles Valley, CA",earthquake,0.54,31.61,0.171,23,automatic,ci,ci
2019-07-06T14:31:20.360Z,35.8055,-117.3788333,0.35,2.51,ml,11,186,0.2228,0.3,ci,ci38464399,2019-07-06T14:35:15.948Z,"5km N of Trona, CA",earthquake,1.46,31.61,0.16,5,automatic,ci,ci
2019-07-06T14:30:07.680Z,35.8163338,-117.633667,6.38,3.03,ml,51,51,0.1069,0.25,ci,ci38464383,2019-07-06T21:04:37.166Z,"21km WNW of Searles Valley, CA",earthquake,0.2,0.76,0.206,21,reviewed,ci,ci
2019-07-06T14:25:05.330Z,35.9118333,-117.7166667,4.1,2.64,ml,12,105,0.09015,0.14,ci,ci38464327,2019-07-06T14:29:00.785Z,"17km E of Little Lake, CA",earthquake,0.36,0.71,0.159,29,automatic,ci,ci
2019-07-06T14:24:35.150Z,35.9335,-117.7468333,7.38,2.79,ml,26,46,0.05965,0.2,ci,ci38464319,2019-07-06T14:35:27.560Z,"14km E of Little Lake, CA",earthquake,0.31,1.05,0.157,25,automatic,ci,ci
2019-07-06T14:20:59.720Z,35.6528333,-117.5165,10.88,2.56,ml,20,65,0.07961,0.18,ci,ci38464311,2019-07-06T14:24:50.756Z,"15km ENE of Ridgecrest, CA",earthquake,0.3,0.58,0.196,26,automatic,ci,ci
2019-07-06T14:19:52.470Z,35.7063333,-117.526,4.02,2.64,ml,26,60,0.1304,0.15,ci,ci38464295,2019-07-06T14:30:22.650Z,"13km WSW of Searles Valley, CA",earthquake,0.23,0.87,0.137,25,automatic,ci,ci
2019-07-06T14:11:43.740Z,35.627,-117.45,1.72,2.7,ml,19,90,0.04162,0.21,ci,ci38464223,2019-07-06T14:15:40.666Z,"16km SSW of Searles Valley, CA",earthquake,0.41,0.61,0.065,2,automatic,ci,ci
2019-07-06T14:11:22.600Z,35.8071667,-117.6396667,7.99,2.61,ml,19,60,0.1018,0.21,ci,ci38464215,2019-07-06T14:15:14.912Z,"21km N of Ridgecrest, CA",earthquake,0.45,1.43,0.176,27,automatic,ci,ci
2019-07-06T14:09:35.280Z,35.9085,-117.7495,7.76,2.79,ml,26,48,0.06876,0.21,ci,ci38464199,2019-07-06T14:20:07.490Z,"14km ESE of Little Lake, CA",earthquake,0.37,1.03,0.147,24,automatic,ci,ci
2019-07-06T14:05:32.540Z,35.8756667,-117.6968333,4.45,2.72,ml,24,55,0.08684,0.18,ci,ci38464159,2019-07-06T14:16:32.960Z,"20km ESE of Little Lake, CA",earthquake,0.28,0.77,0.14,25,automatic,ci,ci
2019-07-06T13:59:21.040Z,35.939,-117.7051667,1.3,2.82,ml,16,58,0.08403,0.13,ci,ci38464087,2019-07-10T21:16:36.714Z,"18km E of Little Lake, CA",earthquake,0.23,0.36,0.128,27,automatic,ci,ci
2019-07-06T13:58:01.100Z,35.8133333,-117.6455,3.75,2.59,ml,28,50,0.09715,0.21,ci,ci38464071,2019-07-06T14:08:48.940Z,"22km N of Ridgecrest, CA",earthquake,0.27,1.06,0.139,27,automatic,ci,ci
2019-07-06T13:57:12.260Z,35.9385,-117.6808333,-0.12,2.82,ml,12,101,0.06428,0.27,ci,ci38464063,2019-07-06T14:01:18.700Z,"20km E of Little Lake, CA",earthquake,0.59,31.61,0.23,26,automatic,ci,ci
2019-07-06T13:55:51.170Z,35.8631668,-117.7030029,6.99,3.54,mw,55,40,0.07414,0.18,ci,ci38464047,2019-07-07T13:57:08.327Z,"20km ESE of Little Lake, CA",earthquake,0.19,0.48,,6,reviewed,ci,ci
2019-07-06T13:54:51.720Z,35.8873333,-117.7213333,2.95,2.73,ml,24,52,0.0862,0.18,ci,ci38464031,2019-07-06T14:05:39.550Z,"18km ESE of Little Lake, CA",earthquake,0.3,1.4,0.167,25,automatic,ci,ci
2019-07-06T13:51:20.170Z,35.8691667,-117.708,9.62,2.51,ml,15,59,0.07612,0.1,ci,ci38463983,2019-07-06T13:55:18.214Z,"19km ESE of Little Lake, CA",earthquake,0.26,0.74,0.076,23,automatic,ci,ci
2019-07-06T13:50:57.790Z,35.8726667,-117.6881667,2.06,2.66,ml,25,56,0.08932,0.2,ci,ci38463975,2019-07-06T14:01:31.470Z,"21km ESE of Little Lake, CA",earthquake,0.29,0.52,0.116,25,automatic,ci,ci
2019-07-06T13:49:42.490Z,35.6733333,-117.4933333,2.72,2.55,ml,24,64,0.09028,0.14,ci,ci38463967,2019-07-06T21:04:05.241Z,"13km SW of Searles Valley, CA",earthquake,0.23,0.54,0.165,26,automatic,ci,ci
2019-07-06T13:45:30.250Z,35.8905,-117.6718333,9.18,2.85,ml,23,52,0.07263,0.18,ci,ci38463927,2019-07-06T13:49:24.666Z,"22km ESE of Little Lake, CA",earthquake,0.29,0.73,0.167,24,automatic,ci,ci
2019-07-06T13:45:19.100Z,35.6263333,-117.4265,7.74,2.6,ml,16,99,0.04926,0.13,ci,ci38463919,2019-07-06T13:48:53.694Z,"16km S of Searles Valley, CA",earthquake,0.3,0.54,0.141,7,automatic,ci,ci
2019-07-06T13:43:18.770Z,35.6176682,-117.4788361,7.36,3.64,mw,62,39,0.03393,0.16,ci,ci38463911,2019-07-07T13:44:46.784Z,"18km E of Ridgecrest, CA",earthquake,0.17,0.53,,4,reviewed,ci,ci
2019-07-06T13:41:42.790Z,35.5873337,-117.4228363,5.8,3.17,ml,63,26,0.0321,0.2,ci,ci38463903,2019-07-06T23:14:21.127Z,"20km SSW of Trona, CA",earthquake,0.18,0.48,0.314,24,reviewed,ci,ci
2019-07-06T13:39:52.790Z,35.5525,-117.4301667,2.58,2.88,ml,16,95,0.04281,0.2,ci,ci38463887,2019-07-06T23:14:31.522Z,"24km ESE of Ridgecrest, CA",earthquake,0.32,0.38,0.146,26,automatic,ci,ci
2019-07-06T13:36:26.860Z,35.8623352,-117.6848297,7.45,3.43,ml,47,43,0.08432,0.21,ci,ci38463831,2019-07-06T19:02:25.925Z,"22km ESE of Little Lake, CA",earthquake,0.22,0.65,0.27,19,reviewed,ci,ci
2019-07-06T13:34:46.240Z,35.8995018,-117.6900024,0.85,3.23,ml,41,38,0.08026,0.23,ci,ci38463807,2019-07-06T19:41:02.331Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.47,0.172,22,reviewed,ci,ci
2019-07-06T13:32:59.560Z,35.6744995,-117.487999,1.31,3.65,mw,55,38,0.09029,0.2,ci,ci38463791,2019-07-07T13:34:24.244Z,"13km SW of Searles Valley, CA",earthquake,0.18,0.42,,7,reviewed,ci,ci
2019-07-06T13:32:33.470Z,35.889,-117.7156667,6.34,2.59,ml,23,49,0.08968,0.16,ci,ci38463775,2019-07-06T13:43:48.070Z,"18km ESE of Little Lake, CA",earthquake,0.25,0.73,0.188,25,automatic,ci,ci
2019-07-06T13:30:07.160Z,36.1155,-117.8421667,2.4,2.68,ml,17,49,0.01049,0.21,ci,ci38463759,2019-07-06T13:33:57.767Z,"12km NE of Coso Junction, CA",earthquake,0.34,0.43,0.138,26,automatic,ci,ci
2019-07-06T13:29:01.930Z,35.859,-117.6408333,1.41,2.56,ml,18,57,0.0557,0.26,ci,ci38463743,2019-07-06T13:32:48.760Z,"24km WNW of Searles Valley, CA",earthquake,0.5,0.94,0.125,27,automatic,ci,ci
2019-07-06T13:28:31.230Z,35.678,-117.4806667,1.12,2.59,ml,19,94,0.09253,0.27,ci,ci38463735,2019-07-06T21:02:21.736Z,"12km SW of Searles Valley, CA",earthquake,0.45,0.91,0.119,27,automatic,ci,ci
2019-07-06T13:27:38.700Z,35.7088333,-117.5606667,0.96,2.92,ml,26,58,0.1108,0.21,ci,ci38463727,2019-07-06T13:38:41.430Z,"14km NE of Ridgecrest, CA",earthquake,0.27,0.63,0.174,25,automatic,ci,ci
2019-07-06T13:25:45.010Z,35.9015,-117.7411667,0.11,2.51,ml,22,48,0.07837,0.29,ci,ci38463711,2019-07-06T19:08:35.729Z,"15km ESE of Little Lake, CA",earthquake,0.45,31.61,0.126,25,automatic,ci,ci
2019-07-06T13:24:27.310Z,35.8718333,-117.696,3.97,2.79,ml,27,48,0.08437,0.18,ci,ci38463703,2019-07-06T13:35:36.250Z,"20km ESE of Little Lake, CA",earthquake,0.24,0.71,0.161,25,automatic,ci,ci
2019-07-06T13:17:39.580Z,35.8823333,-117.6971667,8.59,2.82,ml,23,48,0.0919,0.17,ci,ci38463639,2019-07-06T13:28:24.050Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.79,0.168,27,automatic,ci,ci
2019-07-06T13:16:57.790Z,35.6489983,-117.5178299,9.86,3.17,ml,56,55,0.07709,0.22,ci,ci38463631,2019-07-06T21:02:02.005Z,"15km ENE of Ridgecrest, CA",earthquake,0.2,0.56,0.294,20,automatic,ci,ci
2019-07-06T13:09:19.920Z,35.7966652,-117.6256638,2.63,3.05,ml,25,67,0.02977,0.13,ci,ci38463567,2019-07-07T00:42:16.797Z,"20km NNE of Ridgecrest, CA",earthquake,0.24,0.4,0.487,14,reviewed,ci,ci
2019-07-06T13:08:11.940Z,35.6073341,-117.4498367,10.13,3.1,ml,11,114,0.0231,0.11,ci,ci38463559,2019-07-07T00:42:49.163Z,"18km SSW of Searles Valley, CA",earthquake,0.38,1.11,0.624,6,reviewed,ci,ci
2019-07-06T13:06:55.260Z,35.9283333,-117.705,2.37,4.5,mw,64,34,0.04844,0.16,ci,ci38463551,2019-07-19T12:43:22.580Z,"18km E of Little Lake, CA",earthquake,0.12,0.21,,6,reviewed,ci,ci
2019-07-06T13:00:44.220Z,35.8748322,-117.7071686,4.23,2.98,ml,48,50,0.08107,0.19,ci,ci38463495,2019-07-07T00:43:06.930Z,"19km ESE of Little Lake, CA",earthquake,0.22,0.59,0.199,24,reviewed,ci,ci
2019-07-06T12:58:18.180Z,35.6678333,-117.472,7.11,2.67,ml,28,65,0.08155,0.18,ci,ci38463471,2019-07-06T21:00:35.110Z,"13km SSW of Searles Valley, CA",earthquake,0.29,0.8,0.241,25,automatic,ci,ci
2019-07-06T12:55:24.810Z,35.8966675,-117.7268295,3.58,3.22,ml,50,37,0.09059,0.2,ci,ci38463439,2019-07-06T21:00:25.571Z,"17km ESE of Little Lake, CA",earthquake,0.18,0.62,0.255,20,reviewed,ci,ci
2019-07-06T12:50:27.760Z,35.9345,-117.7235,2.63,2.81,ml,24,43,0.07786,0.14,ci,ci38463383,2019-07-06T13:01:27.760Z,"16km E of Little Lake, CA",earthquake,0.22,0.45,0.173,26,automatic,ci,ci
2019-07-06T12:49:39.220Z,35.6026649,-117.3945007,7.08,3.2,ml,43,80,0.05748,0.25,ci,ci38463375,2019-07-06T23:14:40.910Z,"18km S of Trona, CA",earthquake,0.3,0.76,0.284,22,reviewed,ci,ci
2019-07-06T12:48:42.950Z,35.8536682,-117.6715012,7.78,3.06,ml,43,39,0.07104,0.21,ci,ci38463359,2019-07-07T00:44:05.325Z,"23km ESE of Little Lake, CA",earthquake,0.23,0.77,0.204,21,reviewed,ci,ci
2019-07-06T12:45:45.500Z,35.8761667,-117.7066667,2.39,2.84,ml,27,51,0.08239,0.21,ci,ci38463311,2019-07-06T12:56:06.780Z,"19km ESE of Little Lake, CA",earthquake,0.3,0.5,0.208,25,automatic,ci,ci
2019-07-06T12:40:46.010Z,35.9020004,-117.6558304,7.31,3.29,ml,43,41,0.05533,0.24,ci,ci38463223,2019-07-06T20:59:00.098Z,"23km E of Little Lake, CA",earthquake,0.25,0.68,0.276,17,reviewed,ci,ci
2019-07-06T12:40:31.180Z,35.816,-117.641,6.53,2.73,ml,27,48,0.03535,0.14,ci,ci38463215,2019-07-06T12:50:55.010Z,"22km N of Ridgecrest, CA",earthquake,0.21,0.49,0.227,26,automatic,ci,ci
2019-07-06T12:37:04.350Z,35.9355,-117.701,1.47,2.82,ml,12,118,0.08059,0.22,ci,ci38463175,2019-07-06T12:40:49.678Z,"18km E of Little Lake, CA",earthquake,0.42,0.76,0.115,27,automatic,ci,ci
2019-07-06T12:36:47.200Z,35.8701667,-117.6895,3.04,2.66,ml,17,68,0.09239,0.21,ci,ci38463167,2019-07-06T12:40:29.657Z,"21km ESE of Little Lake, CA",earthquake,0.32,1.6,0.13,26,automatic,ci,ci
2019-07-06T12:36:30.380Z,35.618,-117.4376678,8.1,2.97,ml,56,40,0.03725,0.19,ci,ci38463159,2019-07-07T00:44:11.364Z,"17km S of Searles Valley, CA",earthquake,0.18,0.66,0.295,25,reviewed,ci,ci
2019-07-06T12:35:50.250Z,35.8268333,-117.6596667,7.55,2.72,ml,14,107,0.05171,0.12,ci,ci38463151,2019-07-11T19:29:53.697Z,"23km N of Ridgecrest, CA",earthquake,0.28,0.56,0.195,12,reviewed,ci,ci
2019-07-06T12:34:52.650Z,35.7345,-117.5453333,3.44,2.68,ml,26,58,0.0915,0.23,ci,ci38463135,2019-07-10T20:14:56.327Z,"13km WSW of Searles Valley, CA",earthquake,0.33,1.26,0.139,25,automatic,ci,ci
2019-07-06T12:29:19.930Z,35.8074989,-117.5936661,6.51,3.5,ml,51,43,0.008797,0.23,ci,ci38463087,2019-07-07T12:30:52.098Z,"18km WNW of Searles Valley, CA",earthquake,0.2,0.6,0.174,16,reviewed,ci,ci
2019-07-06T12:23:29.020Z,35.8981667,-117.7051667,8.23,2.6,ml,26,42,0.09196,0.17,ci,ci38463015,2019-07-06T12:34:15.230Z,"19km ESE of Little Lake, CA",earthquake,0.26,0.76,0.16,25,automatic,ci,ci
2019-07-06T12:20:59.070Z,35.7599983,-117.5814972,7.74,3.54,mlr,62,43,0.05713,0.16,ci,ci38463007,2019-07-07T12:22:29.850Z,"16km W of Searles Valley, CA",earthquake,0.15,0.55,0.181,16,reviewed,ci,ci
2019-07-06T12:20:16.240Z,35.7541667,-117.577,8.89,2.76,ml,28,56,0.06366,0.16,ci,ci38462999,2019-07-06T12:31:10.440Z,"16km W of Searles Valley, CA",earthquake,0.24,0.65,0.203,25,automatic,ci,ci
2019-07-06T12:13:28.170Z,35.9261665,-117.7058334,2.02,2.73,ml,32,47,0.08505,0.17,ci,ci38462935,2019-07-06T12:17:12.249Z,"18km E of Little Lake, CA",earthquake,0.23,0.37,0.411,14,automatic,ci,ci
2019-07-06T12:12:35.730Z,35.7818333,-117.5891667,8.6,3.03,ml,12,147,0.03451,0.13,ci,ci38462927,2019-07-07T02:49:03.571Z,"17km W of Searles Valley, CA",earthquake,0.39,0.81,0.165,74,reviewed,ci,ci
2019-07-06T12:12:13.400Z,35.8186667,-117.6576667,4.24,2.59,ml,23,48,0.04898,0.2,ci,ci38462919,2019-07-06T12:22:56.460Z,"22km N of Ridgecrest, CA",earthquake,0.35,0.72,0.266,25,automatic,ci,ci
2019-07-06T12:09:51.390Z,35.7363333,-117.5441667,6.79,2.79,ml,28,58,0.09033,0.18,ci,ci38462895,2019-07-06T12:20:46.670Z,"13km WSW of Searles Valley, CA",earthquake,0.27,0.82,0.193,25,automatic,ci,ci
2019-07-06T12:09:02.950Z,35.9021667,-117.7446667,0.84,2.59,ml,24,35,0.07572,0.29,ci,ci38462887,2019-07-06T12:19:49.430Z,"15km ESE of Little Lake, CA",earthquake,0.41,0.74,0.151,25,automatic,ci,ci
2019-07-06T12:05:21.400Z,35.7879982,-117.6278305,7.39,3.28,ml,26,52,0.03707,0.18,ci,ci38462847,2019-07-06T20:56:07.189Z,"19km NNE of Ridgecrest, CA",earthquake,0.31,0.78,0.233,19,reviewed,ci,ci
2019-07-06T12:04:59.420Z,35.8861667,-117.731,5.13,3.48,mlr,28,33,0.08219,0.21,ci,ci38462839,2019-07-07T12:06:28.220Z,"17km ESE of Little Lake, CA",earthquake,0.31,1.54,0.189,26,reviewed,ci,ci
2019-07-06T12:03:49.780Z,35.7471667,-117.5731667,7.91,2.52,ml,26,57,0.07123,0.21,ci,ci38462823,2019-07-06T12:07:34.911Z,"15km W of Searles Valley, CA",earthquake,0.33,1.06,0.178,25,automatic,ci,ci
